Date,Region,Country,Elevation (m),Wind (Beaufort),Temperature (°C),Precipitation (mm),Snow Depth (cm)
2024-12-25,St. Anton am Arlberg,Austria,1304,7,-8.1,11.8,58
2024-12-25,Kitzbühel,Austria,762,4,-0.1,0,35
2024-12-25,Salzburg,Austria,424,5,-5,2.7,30
2024-12-25,Bad Gastein,Austria,1002,7,-10.3,11.5,53
2024-12-25,Zermatt,Switzerland,1620,5,-6.2,14.5,39
2024-12-25,St. Moritz,Switzerland,1856,6,-7.8,13.4,46
2024-12-25,Verbier,Switzerland,1500,7,-1.3,7.8,61
2024-12-25,Davos,Switzerland,1560,6,-9.4,7.8,55
2024-12-25,Interlaken,Switzerland,568,6,-3,13.5,26
2024-12-24,Garmisch-Partenkirchen,Germany,750,4,-4.6,0,33
2024-12-24,Oberstdorf,Germany,813,4,3.4,0,25
2024-12-24,Berchtesgaden,Germany,518,4,-7.1,0,46
2024-12-24,Feldberg,Germany,1493,6,-5.5,2.4,65
2024-12-24,Innsbruck,Austria,574,4,-4.7,0,56
2024-12-24,St. Anton am Arlberg,Austria,1304,7,-14.7,0,66
2024-12-24,Kitzbühel,Austria,762,6,-4.6,0,59
2024-12-24,Salzburg,Austria,424,3,-4.3,8,30
2024-12-24,Bad Gastein,Austria,1002,5,-0.5,1.3,20
2024-12-24,Zermatt,Switzerland,1620,5,-3.3,14.7,50
2024-12-24,St. Moritz,Switzerland,1856,5,-14.4,10.4,53
2024-12-24,Verbier,Switzerland,1500,7,-9.7,4.9,62
2024-12-24,Davos,Switzerland,1560,4,-11.7,7.2,54
2024-12-24,Interlaken,Switzerland,568,3,-5.1,10.9,49
2024-12-23,Garmisch-Partenkirchen,Germany,750,7,0.9,0,13
2024-12-23,Oberstdorf,Germany,813,3,-11.9,6.2,29
2024-12-23,Berchtesgaden,Germany,518,5,-2.4,6.2,40
2024-12-23,Feldberg,Germany,1493,7,-15.7,3.9,48
2024-12-23,Innsbruck,Austria,574,6,-6.1,1.1,10
2024-12-23,St. Anton am Arlberg,Austria,1304,7,-1.7,0,75
2024-12-23,Kitzbühel,Austria,762,4,-5.7,0,14
2024-12-23,Salzburg,Austria,424,6,-4.4,2.3,45
2024-12-23,Bad Gastein,Austria,1002,6,-11.3,0,67
2024-12-23,Zermatt,Switzerland,1620,6,-8.9,9.7,69
2024-12-23,St. Moritz,Switzerland,1856,4,-20.2,13.9,59
2024-12-23,Verbier,Switzerland,1500,5,-11.5,0,63
2024-12-23,Davos,Switzerland,1560,7,-2.3,0,41
2024-12-23,Interlaken,Switzerland,568,4,-6.6,0.5,49
2024-12-22,Garmisch-Partenkirchen,Germany,750,4,1.7,0,30
2024-12-22,Oberstdorf,Germany,813,3,-7.5,0,44
2024-12-22,Berchtesgaden,Germany,518,6,0.8,0,35
2024-12-22,Feldberg,Germany,1493,6,-9.3,4.2,85
2024-12-22,Innsbruck,Austria,574,5,-11.1,0,45
2024-12-22,St. Anton am Arlberg,Austria,1304,5,-10,1.6,66
2024-12-22,Kitzbühel,Austria,762,5,-2.8,0,28
2024-12-22,Salzburg,Austria,424,3,-10.3,0,3
2024-12-22,Bad Gastein,Austria,1002,3,0.9,0,32
2024-12-22,Zermatt,Switzerland,1620,6,-13,0,76
2024-12-22,St. Moritz,Switzerland,1856,6,-16.7,10.4,76
2024-12-22,Verbier,Switzerland,1500,6,-13.6,9.1,72
2024-12-22,Davos,Switzerland,1560,7,-9.3,0,67
2024-12-22,Interlaken,Switzerland,568,6,-4,12,57
2024-12-21,Garmisch-Partenkirchen,Germany,750,5,-7.1,0,18
2024-12-21,Oberstdorf,Germany,813,7,-2.6,0,59
2024-12-21,Berchtesgaden,Germany,518,3,-2.1,0,53
2024-12-21,Feldberg,Germany,1493,7,-16.4,12.4,47
2024-12-21,Innsbruck,Austria,574,3,-6.6,3,52
2024-12-21,St. Anton am Arlberg,Austria,1304,4,-13,2.1,66
2024-12-21,Kitzbühel,Austria,762,4,-5,0,17
2024-12-21,Salzburg,Austria,424,4,1.6,0,26
2024-12-21,Bad Gastein,Austria,1002,7,-11.9,0,64
2024-12-21,Zermatt,Switzerland,1620,7,-6.2,8,58
2024-12-21,St. Moritz,Switzerland,1856,6,-10.4,8.4,76
2024-12-21,Verbier,Switzerland,1500,6,-6.1,6.4,37
2024-12-21,Davos,Switzerland,1560,4,-4,0,42
2024-12-21,Interlaken,Switzerland,568,5,-7.1,0,37
2024-12-20,Garmisch-Partenkirchen,Germany,750,4,2.6,0,21
2024-12-20,Oberstdorf,Germany,813,4,-3.4,13.7,41
2024-12-20,Berchtesgaden,Germany,518,3,5.3,0,38
2024-12-20,Feldberg,Germany,1493,4,-12.7,1,76
2024-12-20,Innsbruck,Austria,574,6,-4.4,3.1,53
2024-12-20,St. Anton am Arlberg,Austria,1304,6,-7.3,0,46
2024-12-20,Kitzbühel,Austria,762,6,1.4,8.3,22
2024-12-20,Salzburg,Austria,424,3,-1.8,9.8,52
2024-12-20,Bad Gastein,Austria,1002,5,-13.7,0,65
2024-12-20,Zermatt,Switzerland,1620,7,-7.2,14.6,85
2024-12-20,St. Moritz,Switzerland,1856,6,-18.1,0,51
2024-12-20,Verbier,Switzerland,1500,7,-13.7,3.7,79
2024-12-20,Davos,Switzerland,1560,6,-8.5,0,58
2024-12-20,Interlaken,Switzerland,568,4,-1.3,0,8
2024-12-19,Garmisch-Partenkirchen,Germany,750,3,-3.3,9.9,51
2024-12-19,Oberstdorf,Germany,813,4,-3.5,10.2,26
2024-12-19,Berchtesgaden,Germany,518,5,-5.1,0,13
2024-12-19,Feldberg,Germany,1493,5,-0.2,8.1,43
2024-12-19,Innsbruck,Austria,574,6,-8.5,4.2,31
2024-12-19,St. Anton am Arlberg,Austria,1304,5,-9.8,0,63
2024-12-19,Kitzbühel,Austria,762,5,-12.4,3,22
2024-12-19,Salzburg,Austria,424,3,-2.8,5.9,8
2024-12-19,Bad Gastein,Austria,1002,5,-5.2,13.8,65
2024-12-19,Zermatt,Switzerland,1620,4,-10.2,2.1,61
2024-12-19,St. Moritz,Switzerland,1856,8,-11,7.6,56
2024-12-19,Verbier,Switzerland,1500,6,-8.3,6,51
2024-12-19,Davos,Switzerland,1560,4,-9.5,0,40
2024-12-19,Interlaken,Switzerland,568,6,-3.5,6.8,38
2024-12-18,Garmisch-Partenkirchen,Germany,750,4,-4.5,0,37
2024-12-18,Oberstdorf,Germany,813,3,-0.7,11.6,56
2024-12-18,Berchtesgaden,Germany,518,3,2.7,0,13
2024-12-18,Feldberg,Germany,1493,7,-5.5,14.3,76
2024-12-18,Innsbruck,Austria,574,5,-2.1,0,56
2024-12-18,St. Anton am Arlberg,Austria,1304,4,-10.8,3.4,49
2024-12-18,Kitzbühel,Austria,762,5,-10.5,12.8,20
2024-12-18,Salzburg,Austria,424,3,3.3,1,36
2024-12-18,Bad Gastein,Austria,1002,3,-5.5,13.5,61
2024-12-18,Zermatt,Switzerland,1620,5,-11.6,10,66
2024-12-18,St. Moritz,Switzerland,1856,6,-13.1,5.9,64
2024-12-18,Verbier,Switzerland,1500,6,-6,4.6,37
2024-12-18,Davos,Switzerland,1560,7,-4,5.7,55
2024-12-18,Interlaken,Switzerland,568,6,3.9,0,17
2024-12-17,Garmisch-Partenkirchen,Germany,750,6,-6.2,0,53
2024-12-17,Oberstdorf,Germany,813,4,-3.5,0,44
2024-12-17,Berchtesgaden,Germany,518,4,4.8,2.6,29
2024-12-17,Feldberg,Germany,1493,4,-12.6,4.9,80
2024-12-17,Innsbruck,Austria,574,6,-2,0,16
2024-12-17,St. Anton am Arlberg,Austria,1304,6,-1,12.8,63
2024-12-17,Kitzbühel,Austria,762,6,-6.3,7.2,46
2024-12-17,Salzburg,Austria,424,3,-8.8,8.7,31
2024-12-17,Bad Gastein,Austria,1002,5,-7.2,7,26
2024-12-17,Zermatt,Switzerland,1620,6,-15.3,0,64
2024-12-17,St. Moritz,Switzerland,1856,4,-7.2,10,53
2024-12-17,Verbier,Switzerland,1500,7,-14.7,8.7,67
2024-12-17,Davos,Switzerland,1560,7,-9.6,0,73
2024-12-17,Interlaken,Switzerland,568,6,-3.7,0,52
2024-12-16,Garmisch-Partenkirchen,Germany,750,6,-5.1,13.4,39
2024-12-16,Oberstdorf,Germany,813,5,-2.3,8.3,27
2024-12-16,Berchtesgaden,Germany,518,4,-10.7,6.9,8
2024-12-16,Feldberg,Germany,1493,7,-3.6,12.9,84
2024-12-16,Innsbruck,Austria,574,6,-3.1,0,13
2024-12-16,St. Anton am Arlberg,Austria,1304,7,-4.9,11.8,38
2024-12-16,Kitzbühel,Austria,762,7,-5.3,12.6,60
2024-12-16,Salzburg,Austria,424,4,2,4.2,21
2024-12-16,Bad Gastein,Austria,1002,5,-4.8,10.4,44
2024-12-16,Zermatt,Switzerland,1620,4,-10.8,0,75
2024-12-16,St. Moritz,Switzerland,1856,6,-12.2,0,89
2024-12-16,Verbier,Switzerland,1500,4,-8.2,4.9,66
2024-12-16,Davos,Switzerland,1560,6,-6.1,9.6,67
2024-12-16,Interlaken,Switzerland,568,5,-1.7,0,26
2024-12-15,Garmisch-Partenkirchen,Germany,750,4,-4.7,12.6,45
2024-12-15,Oberstdorf,Germany,813,5,-10.8,12.7,63
2024-12-15,Berchtesgaden,Germany,518,6,-5.5,0,21
2024-12-15,Feldberg,Germany,1493,6,-7.6,2.8,52
2024-12-15,Innsbruck,Austria,574,6,-5.8,4.5,56
2024-12-15,St. Anton am Arlberg,Austria,1304,7,-8.9,14.2,68
2024-12-15,Kitzbühel,Austria,762,4,1.8,2.4,16
2024-12-15,Salzburg,Austria,424,5,-4.7,2.6,52
2024-12-15,Bad Gastein,Austria,1002,6,-0.8,0,27
2024-12-15,Zermatt,Switzerland,1620,7,-13.4,8.1,62
2024-12-15,St. Moritz,Switzerland,1856,8,-13.9,4.2,50
2024-12-15,Verbier,Switzerland,1500,5,-4.9,1.3,79
2024-12-15,Davos,Switzerland,1560,5,-12.4,0,65
2024-12-15,Interlaken,Switzerland,568,7,0.2,0,39
2024-12-14,Garmisch-Partenkirchen,Germany,750,6,-5,9,38
2024-12-14,Oberstdorf,Germany,813,4,2.1,12.3,35
2024-12-14,Berchtesgaden,Germany,518,6,-12,0,35
2024-12-14,Feldberg,Germany,1493,5,-3.2,0,44
2024-12-14,Innsbruck,Austria,574,6,-2.5,0,33
2024-12-14,St. Anton am Arlberg,Austria,1304,7,-7.8,12.5,76
2024-12-14,Kitzbühel,Austria,762,5,-2.1,3.4,36
2024-12-14,Salzburg,Austria,424,5,-5,0,7
2024-12-14,Bad Gastein,Austria,1002,4,-2.8,13.6,56
2024-12-14,Zermatt,Switzerland,1620,8,-10,0,51
2024-12-14,St. Moritz,Switzerland,1856,7,-9.9,10.5,63
2024-12-14,Verbier,Switzerland,1500,4,-8,6.8,61
2024-12-14,Davos,Switzerland,1560,5,-8.1,0,86
2024-12-14,Interlaken,Switzerland,568,3,-1.9,14.6,52
2024-12-13,Garmisch-Partenkirchen,Germany,750,3,0.6,8.7,48
2024-12-13,Oberstdorf,Germany,813,3,-7.8,2.1,50
2024-12-13,Berchtesgaden,Germany,518,4,-9.8,0,22
2024-12-13,Feldberg,Germany,1493,6,-15.2,0,77
2024-12-13,Innsbruck,Austria,574,7,-7,12,12
2024-12-13,St. Anton am Arlberg,Austria,1304,4,-5,3.1,52
2024-12-13,Kitzbühel,Austria,762,4,-11.7,0,34
2024-12-13,Salzburg,Austria,424,5,-8,12.6,26
2024-12-13,Bad Gastein,Austria,1002,4,-2.2,0,22
2024-12-13,Zermatt,Switzerland,1620,5,-6.7,0,73
2024-12-13,St. Moritz,Switzerland,1856,6,-16.8,12.6,88
2024-12-13,Verbier,Switzerland,1500,7,-5.6,9.8,44
2024-12-13,Davos,Switzerland,1560,8,-8.9,6.2,39
2024-12-13,Interlaken,Switzerland,568,4,-3.7,0,57
2024-12-12,Garmisch-Partenkirchen,Germany,750,6,-3.1,5.3,19
2024-12-12,Oberstdorf,Germany,813,5,-12,13.8,48
2024-12-12,Berchtesgaden,Germany,518,3,1.9,1.5,10
2024-12-12,Feldberg,Germany,1493,6,-2.7,13.3,70
2024-12-12,Innsbruck,Austria,574,4,-4.8,8.9,47
2024-12-12,St. Anton am Arlberg,Austria,1304,7,-15.1,9.4,64
2024-12-12,Kitzbühel,Austria,762,3,-7.5,14.1,35
2024-12-12,Salzburg,Austria,424,4,-2.3,0,44
2024-12-12,Bad Gastein,Austria,1002,5,-10.5,9.9,60
2024-12-12,Zermatt,Switzerland,1620,5,-9.6,0,55
2024-12-12,St. Moritz,Switzerland,1856,8,-10.9,0,76
2024-12-12,Verbier,Switzerland,1500,7,-11.2,6.3,73
2024-12-12,Davos,Switzerland,1560,6,-8,7.9,39
2024-12-12,Interlaken,Switzerland,568,6,-2,1.3,43
2024-12-11,Garmisch-Partenkirchen,Germany,750,4,-2.3,0,26
2024-12-11,Oberstdorf,Germany,813,6,-3.7,0,41
2024-12-11,Berchtesgaden,Germany,518,6,4.1,4.3,12
2024-12-11,Feldberg,Germany,1493,4,-15.1,9.7,68
2024-12-11,Innsbruck,Austria,574,3,-2.3,10.9,33
2024-12-11,St. Anton am Arlberg,Austria,1304,7,-1,0,54
2024-12-11,Kitzbühel,Austria,762,5,-4.2,0,55
2024-12-11,Salzburg,Austria,424,3,4,0,4
2024-12-11,Bad Gastein,Austria,1002,4,-11.2,0,35
2024-12-11,Zermatt,Switzerland,1620,7,-7.3,6.2,56
2024-12-11,St. Moritz,Switzerland,1856,7,-8.1,11.9,87
2024-12-11,Verbier,Switzerland,1500,6,-4.2,8.8,41
2024-12-11,Davos,Switzerland,1560,4,-1.2,0.6,74
2024-12-11,Interlaken,Switzerland,568,4,-8.9,8.6,45
2024-12-10,Garmisch-Partenkirchen,Germany,750,5,-0.9,5.9,18
2024-12-10,Oberstdorf,Germany,813,3,2.5,12.5,44
2024-12-10,Berchtesgaden,Germany,518,5,1,0,19
2024-12-10,Feldberg,Germany,1493,5,-11,8.6,45
2024-12-10,Innsbruck,Austria,574,5,-0.8,0,11
2024-12-10,St. Anton am Arlberg,Austria,1304,7,-12,14.7,70
2024-12-10,Kitzbühel,Austria,762,5,-9,0,26
2024-12-10,Salzburg,Austria,424,3,-2.4,0,5
2024-12-10,Bad Gastein,Austria,1002,5,-6.5,2.7,58
2024-12-10,Zermatt,Switzerland,1620,4,-15.6,6.5,59
2024-12-10,St. Moritz,Switzerland,1856,8,-17.3,9.6,76
2024-12-10,Verbier,Switzerland,1500,5,-12.3,10.6,46
2024-12-10,Davos,Switzerland,1560,5,-1.7,12,57
2024-12-10,Interlaken,Switzerland,568,5,-3.4,2,43
2024-12-09,Garmisch-Partenkirchen,Germany,750,4,-2.5,0,56
2024-12-09,Oberstdorf,Germany,813,4,-0.8,0,55
2024-12-09,Berchtesgaden,Germany,518,4,-9.5,0,27
2024-12-09,Feldberg,Germany,1493,7,-3.2,0,42
2024-12-09,Innsbruck,Austria,574,3,-5.9,0,48
2024-12-09,St. Anton am Arlberg,Austria,1304,6,-4.5,0,58
2024-12-09,Kitzbühel,Austria,762,6,-5,0.1,57
2024-12-09,Salzburg,Austria,424,5,-4.9,0,53
2024-12-09,Bad Gastein,Austria,1002,5,-5.2,0,40
2024-12-09,Zermatt,Switzerland,1620,6,-6,0,56
2024-12-09,St. Moritz,Switzerland,1856,6,-14.2,0,76
2024-12-09,Verbier,Switzerland,1500,5,-13.8,3.4,44
2024-12-09,Davos,Switzerland,1560,4,-9.1,1,48
2024-12-09,Interlaken,Switzerland,568,5,2.9,10.4,13
2024-12-08,Garmisch-Partenkirchen,Germany,750,5,1.6,0,44
2024-12-08,Oberstdorf,Germany,813,4,-4.3,9.4,49
2024-12-08,Berchtesgaden,Germany,518,4,1.2,0.1,9
2024-12-08,Feldberg,Germany,1493,4,-10.7,0,48
2024-12-08,Innsbruck,Austria,574,6,0.2,0,55
2024-12-08,St. Anton am Arlberg,Austria,1304,6,-2.6,4.3,37
2024-12-08,Kitzbühel,Austria,762,4,-1,8.8,35
2024-12-08,Salzburg,Austria,424,4,-5.9,14.6,21
2024-12-08,Bad Gastein,Austria,1002,5,-5.8,5.5,47
2024-12-08,Zermatt,Switzerland,1620,5,-12.3,1.2,88
2024-12-08,St. Moritz,Switzerland,1856,5,-14.9,4.4,54
2024-12-08,Verbier,Switzerland,1500,6,-2.1,8.8,50
2024-12-08,Davos,Switzerland,1560,6,-10.9,0,69
2024-12-08,Interlaken,Switzerland,568,5,-8.4,0,8
2024-12-07,Garmisch-Partenkirchen,Germany,750,6,-11.6,0,57
2024-12-07,Oberstdorf,Germany,813,4,0.3,6.6,21
2024-12-07,Berchtesgaden,Germany,518,4,-3.7,5.5,48
2024-12-07,Feldberg,Germany,1493,4,-6.8,13.8,83
2024-12-07,Innsbruck,Austria,574,5,-6.1,5.7,13
2024-12-07,St. Anton am Arlberg,Austria,1304,5,-11.5,6.9,32
2024-12-07,Kitzbühel,Austria,762,4,-6.4,0,55
2024-12-07,Salzburg,Austria,424,3,1.1,0,7
2024-12-07,Bad Gastein,Austria,1002,7,-1.9,0,38
2024-12-07,Zermatt,Switzerland,1620,5,-12.7,8.2,88
2024-12-07,St. Moritz,Switzerland,1856,6,-17.9,1.4,46
2024-12-07,Verbier,Switzerland,1500,7,-6,9.9,64
2024-12-07,Davos,Switzerland,1560,8,-8.1,11.8,37
2024-12-07,Interlaken,Switzerland,568,6,-1.6,0,33
2024-12-06,Garmisch-Partenkirchen,Germany,750,5,-6.3,0,24
2024-12-06,Oberstdorf,Germany,813,4,-2.9,0,33
2024-12-06,Berchtesgaden,Germany,518,6,-9.9,0,48
2024-12-06,Feldberg,Germany,1493,4,-11.9,8.6,43
2024-12-06,Innsbruck,Austria,574,4,-3.4,0,8
2024-12-06,St. Anton am Arlberg,Austria,1304,5,-5.4,5.4,50
2024-12-06,Kitzbühel,Austria,762,6,-6.2,0,24
2024-12-06,Salzburg,Austria,424,4,1.2,0,41
2024-12-06,Bad Gastein,Austria,1002,6,-1.2,6.6,30
2024-12-06,Zermatt,Switzerland,1620,5,-17.5,13.9,56
2024-12-06,St. Moritz,Switzerland,1856,6,-9.7,4.2,56
2024-12-06,Verbier,Switzerland,1500,4,-9.9,2,63
2024-12-06,Davos,Switzerland,1560,5,-9,14.7,44
2024-12-06,Interlaken,Switzerland,568,3,3.8,13.1,13
2024-12-05,Garmisch-Partenkirchen,Germany,750,6,-3.7,0,19
2024-12-05,Oberstdorf,Germany,813,4,-3.9,5.1,41
2024-12-05,Berchtesgaden,Germany,518,6,-4.9,3.7,27
2024-12-05,Feldberg,Germany,1493,6,-8.7,8.4,52
2024-12-05,Innsbruck,Austria,574,6,-6.1,0,27
2024-12-05,St. Anton am Arlberg,Austria,1304,4,-2.6,12.5,75
2024-12-05,Kitzbühel,Austria,762,4,-10.4,14.4,19
2024-12-05,Salzburg,Austria,424,4,-6.1,6.1,33
2024-12-05,Bad Gastein,Austria,1002,4,-1,0,42
2024-12-05,Zermatt,Switzerland,1620,4,-6.8,13.1,54
2024-12-05,St. Moritz,Switzerland,1856,6,-7.2,0,90
2024-12-05,Verbier,Switzerland,1500,6,-8.9,0,68
2024-12-05,Davos,Switzerland,1560,6,-13.7,12.7,75
2024-12-05,Interlaken,Switzerland,568,6,-7.8,7.4,32
2024-12-04,Garmisch-Partenkirchen,Germany,750,3,-3,12.9,16
2024-12-04,Oberstdorf,Germany,813,6,-8.8,0,61
2024-12-04,Berchtesgaden,Germany,518,4,-1.5,0.3,40
2024-12-04,Feldberg,Germany,1493,7,-13,0,45
2024-12-04,Innsbruck,Austria,574,6,-3.3,9.3,51
2024-12-04,St. Anton am Arlberg,Austria,1304,3,0.1,10.4,54
2024-12-04,Kitzbühel,Austria,762,3,-4.1,0,44
2024-12-04,Salzburg,Austria,424,5,-1,4.4,12
2024-12-04,Bad Gastein,Austria,1002,4,-11,9.3,32
2024-12-04,Zermatt,Switzerland,1620,7,-13,7.9,68
2024-12-04,St. Moritz,Switzerland,1856,8,-8.8,2.8,61
2024-12-04,Verbier,Switzerland,1500,6,-9.9,5.5,79
2024-12-04,Davos,Switzerland,1560,5,-4.5,6.2,40
2024-12-04,Interlaken,Switzerland,568,4,2.3,12.2,27
2024-12-03,Garmisch-Partenkirchen,Germany,750,6,3.2,0,37
2024-12-03,Oberstdorf,Germany,813,4,-6.1,0,18
2024-12-03,Berchtesgaden,Germany,518,5,-11,0,51
2024-12-03,Feldberg,Germany,1493,7,-15.4,14.8,48
2024-12-03,Innsbruck,Austria,574,4,3,0,30
2024-12-03,St. Anton am Arlberg,Austria,1304,6,-3.3,1.1,59
2024-12-03,Kitzbühel,Austria,762,3,-4.1,14.1,14
2024-12-03,Salzburg,Austria,424,5,-5.1,0,16
2024-12-03,Bad Gastein,Austria,1002,7,-6.3,0,46
2024-12-03,Zermatt,Switzerland,1620,6,-2,0.9,68
2024-12-03,St. Moritz,Switzerland,1856,6,-9.4,5.5,55
2024-12-03,Verbier,Switzerland,1500,4,-4.7,11.4,57
2024-12-03,Davos,Switzerland,1560,7,-13.3,0,57
2024-12-03,Interlaken,Switzerland,568,5,-4.9,0,29
2024-12-02,Garmisch-Partenkirchen,Germany,750,3,1.3,12.7,22
2024-12-02,Oberstdorf,Germany,813,4,-9.1,0,54
2024-12-02,Berchtesgaden,Germany,518,5,-0.5,2.3,50
2024-12-02,Feldberg,Germany,1493,7,-9.7,2.7,40
2024-12-02,Innsbruck,Austria,574,7,-7,12.2,30
2024-12-02,St. Anton am Arlberg,Austria,1304,6,-5.6,0,49
2024-12-02,Kitzbühel,Austria,762,4,-4.4,0,53
2024-12-02,Salzburg,Austria,424,4,-9.5,0,9
2024-12-02,Bad Gastein,Austria,1002,7,-9.4,0.7,41
2024-12-02,Zermatt,Switzerland,1620,6,-7.8,12.6,51
2024-12-02,St. Moritz,Switzerland,1856,4,-6.6,0,55
2024-12-02,Verbier,Switzerland,1500,5,-11.7,0.9,56
2024-12-02,Davos,Switzerland,1560,7,-10.6,5.9,48
2024-12-02,Interlaken,Switzerland,568,4,-0.1,5.7,38
2024-12-01,Garmisch-Partenkirchen,Germany,750,4,1.2,10.6,45
2024-12-01,Oberstdorf,Germany,813,6,-5.3,0,23
2024-12-01,Berchtesgaden,Germany,518,5,-1,0,10
2024-12-01,Feldberg,Germany,1493,6,-13.5,0,50
2024-12-01,Innsbruck,Austria,574,6,-0.9,0,37
2024-12-01,St. Anton am Arlberg,Austria,1304,6,-10,9.4,55
2024-12-01,Kitzbühel,Austria,762,5,-3.2,4.5,37
2024-12-01,Salzburg,Austria,424,5,-4.1,8.3,52
2024-12-01,Bad Gastein,Austria,1002,6,-6.8,0,57
2024-12-01,Zermatt,Switzerland,1620,5,-6.3,0,39
2024-12-01,St. Moritz,Switzerland,1856,5,-11.7,15,87
2024-12-01,Verbier,Switzerland,1500,6,-14.9,13.6,64
2024-12-01,Davos,Switzerland,1560,7,-13.6,0.4,55
2024-12-01,Interlaken,Switzerland,568,5,-3.6,0,14
2024-11-30,Garmisch-Partenkirchen,Germany,750,3,-1.9,0.8,44
2024-11-30,Oberstdorf,Germany,813,3,-6.2,0,16
2024-11-30,Berchtesgaden,Germany,518,6,-3.5,14.7,9
2024-11-30,Feldberg,Germany,1493,6,-2.6,7.5,52
2024-11-30,Innsbruck,Austria,574,5,-8.8,0,47
2024-11-30,St. Anton am Arlberg,Austria,1304,4,-5.3,11.4,41
2024-11-30,Kitzbühel,Austria,762,4,1.1,0,61
2024-11-30,Salzburg,Austria,424,6,-1.7,0,46
2024-11-30,Bad Gastein,Austria,1002,7,0.3,5.6,30
2024-11-30,Zermatt,Switzerland,1620,7,-10.5,5.2,47
2024-11-30,St. Moritz,Switzerland,1856,6,-9.8,14.3,76
2024-11-30,Verbier,Switzerland,1500,4,-6.9,10.5,36
2024-11-30,Davos,Switzerland,1560,7,-8.7,4.6,86
2024-11-30,Interlaken,Switzerland,568,6,4.5,9.2,5
2024-11-29,Garmisch-Partenkirchen,Germany,750,6,4.1,5.5,15
2024-11-29,Oberstdorf,Germany,813,3,-1.5,2.1,18
2024-11-29,Berchtesgaden,Germany,518,6,-12.2,0,45
2024-11-29,Feldberg,Germany,1493,5,-14.5,0,46
2024-11-29,Innsbruck,Austria,574,6,2.9,9.1,25
2024-11-29,St. Anton am Arlberg,Austria,1304,7,-1.3,10.4,48
2024-11-29,Kitzbühel,Austria,762,4,-8.8,0,42
2024-11-29,Salzburg,Austria,424,6,1.1,7.3,5
2024-11-29,Bad Gastein,Austria,1002,6,-8.1,3.1,27
2024-11-29,Zermatt,Switzerland,1620,5,-8.2,0,75
2024-11-29,St. Moritz,Switzerland,1856,6,-10.6,4.5,94
2024-11-29,Verbier,Switzerland,1500,6,-3,0.7,36
2024-11-29,Davos,Switzerland,1560,6,-7.2,5.2,41
2024-11-29,Interlaken,Switzerland,568,5,2.5,0,39
2024-11-28,Garmisch-Partenkirchen,Germany,750,5,-5.5,0,58
2024-11-28,Oberstdorf,Germany,813,5,-2.9,5.9,55
2024-11-28,Berchtesgaden,Germany,518,5,-1.5,12.1,51
2024-11-28,Feldberg,Germany,1493,6,-8.1,0.4,82
2024-11-28,Innsbruck,Austria,574,4,-2.9,0,57
2024-11-28,St. Anton am Arlberg,Austria,1304,6,-0.6,0,73
2024-11-28,Kitzbühel,Austria,762,3,-5.7,5.2,16
2024-11-28,Salzburg,Austria,424,3,-4.4,0,16
2024-11-28,Bad Gastein,Austria,1002,5,-6.3,0,66
2024-11-28,Zermatt,Switzerland,1620,5,-4.8,0.8,41
2024-11-28,St. Moritz,Switzerland,1856,4,-11.3,6.5,85
2024-11-28,Verbier,Switzerland,1500,5,-12.4,1.8,70
2024-11-28,Davos,Switzerland,1560,4,-8.9,11.4,74
2024-11-28,Interlaken,Switzerland,568,4,-0.3,6.3,13
2024-11-27,Garmisch-Partenkirchen,Germany,750,3,-0.4,1.9,58
2024-11-27,Oberstdorf,Germany,813,6,-10,6.2,56
2024-11-27,Berchtesgaden,Germany,518,3,-3.6,0,11
2024-11-27,Feldberg,Germany,1493,7,-11.1,5,37
2024-11-27,Innsbruck,Austria,574,5,0.5,0,29
2024-11-27,St. Anton am Arlberg,Austria,1304,7,-7.4,0,51
2024-11-27,Kitzbühel,Austria,762,6,0.3,8.2,24
2024-11-27,Salzburg,Austria,424,5,-6.9,0,52
2024-11-27,Bad Gastein,Austria,1002,4,-7.9,1.5,22
2024-11-27,Zermatt,Switzerland,1620,4,-4.3,7.4,56
2024-11-27,St. Moritz,Switzerland,1856,8,-16.2,2.8,60
2024-11-27,Verbier,Switzerland,1500,4,-7.9,7.2,72
2024-11-27,Davos,Switzerland,1560,5,-10.2,0,66
2024-11-27,Interlaken,Switzerland,568,4,2.9,0,5
2024-11-26,Garmisch-Partenkirchen,Germany,750,6,-4.5,4.5,40
2024-11-26,Oberstdorf,Germany,813,7,-7,6.2,25
2024-11-26,Berchtesgaden,Germany,518,4,-5.8,0,15
2024-11-26,Feldberg,Germany,1493,4,-18,1.2,49
2024-11-26,Innsbruck,Austria,574,4,-5.7,14.6,42
2024-11-26,St. Anton am Arlberg,Austria,1304,4,-1.2,3.6,61
2024-11-26,Kitzbühel,Austria,762,6,-0.5,0,36
2024-11-26,Salzburg,Austria,424,5,4.6,0,23
2024-11-26,Bad Gastein,Austria,1002,7,-5.9,8.1,55
2024-11-26,Zermatt,Switzerland,1620,4,-7.3,7.7,88
2024-11-26,St. Moritz,Switzerland,1856,4,-7.5,0,92
2024-11-26,Verbier,Switzerland,1500,7,-3.9,0,47
2024-11-26,Davos,Switzerland,1560,4,-6.3,0,68
2024-11-26,Interlaken,Switzerland,568,4,1.3,0,25
