Region,Country,Year,Month,Day,Elevation (m),Wind (Beaufort),Temperature (°C),Precipitation (mm),Daily Snow Depth (cm),Monthly Snow Depth (cm),Mean Snow Depth (cm),Max Snow Depth (cm),Days where AVG Temp < 0C
Ligist,Austria,2006,11,,,,,,,3,0.1,3,1
Ligist,Austria,2006,12,,,,,,,0,0.0,0,0
Ligist,Austria,2007,1,,,,,,,6,0.419354838709677,4,5
Ligist,Austria,2007,2,,,,,,,0,0.0,0,0
Ligist,Austria,2007,3,,,,,,,8,0.387096774193548,8,3
Ligist,Austria,2007,4,,,,,,,0,0.0,0,0
Ligist,Austria,2007,5,,,,,,,0,0.0,0,0
Ligist,Austria,2007,6,,,,,,,0,0.0,0,0
Ligist,Austria,2007,7,,,,,,,0,0.0,0,0
Ligist,Austria,2007,8,,,,,,,0,0.0,0,0
Ligist,Austria,2007,9,,,,,,,0,0.0,0,0
Ligist,Austria,2007,10,,,,,,,0,0.0,0,0
Ligist,Austria,2007,11,,,,,,,0,0.0,0,0
Ligist,Austria,2007,12,,,,,,,15,2.7741935483871,9,19
Ligist,Austria,2008,1,,,,,,,1,0.774193548387097,3,12
Ligist,Austria,2008,2,,,,,,,0,0.0,0,0
Ligist,Austria,2008,3,,,,,,,2,0.0967741935483871,2,2
Ligist,Austria,2008,4,,,,,,,0,0.0,0,0
Ligist,Austria,2008,5,,,,,,,0,0.0,0,0
Ligist,Austria,2008,6,,,,,,,0,0.0,0,0
Ligist,Austria,2008,7,,,,,,,0,0.0,0,0
Ligist,Austria,2008,8,,,,,,,0,0.0,0,0
Ligist,Austria,2008,9,,,,,,,0,0.0,0,0
Ligist,Austria,2008,10,,,,,,,0,0.0,0,0
Ligist,Austria,2008,11,,,,,,,12,0.966666666666667,10,6
Ligist,Austria,2008,12,,,,,,,5,1.25806451612903,5,14
Ligist,Austria,2009,1,,,,,,,9,1.83870967741935,7,21
Ligist,Austria,2009,2,,,,,,,20,1.57142857142857,12,13
Ligist,Austria,2009,3,,,,,,,0,0.0,0,0
Ligist,Austria,2009,4,,,,,,,0,0.0,0,0
Ligist,Austria,2009,5,,,,,,,0,0.0,0,0
Ligist,Austria,2009,6,,,,,,,0,0.0,0,0
Ligist,Austria,2009,7,,,,,,,0,0.0,0,0
Ligist,Austria,2009,8,,,,,,,0,0.0,0,0
Ligist,Austria,2009,9,,,,,,,0,0.0,0,0
Ligist,Austria,2009,10,,,,,,,0,0.0,0,0
Ligist,Austria,2009,11,,,,,,,3,0.1,2,2
Ligist,Austria,2009,12,,,,,,,12,1.64516129032258,10,10
Ligist,Austria,2010,1,,,,,,,38,12.6129032258065,21,26
Ligist,Austria,2010,2,,,,,,,41,21.2142857142857,41,28
Ligist,Austria,2010,3,,,,,,,16,1.90322580645161,13,13
Ligist,Austria,2010,4,,,,,,,0,0.0,0,0
Ligist,Austria,2010,5,,,,,,,0,0.0,0,0
Ligist,Austria,2010,6,,,,,,,0,0.0,0,0
Ligist,Austria,2010,7,,,,,,,0,0.0,0,0
Ligist,Austria,2010,8,,,,,,,0,0.0,0,0
Ligist,Austria,2010,9,,,,,,,0,0.0,0,0
Ligist,Austria,2010,10,,,,,,,0,0.0,0,0
Ligist,Austria,2010,11,,,,,,,16,1.03333333333333,14,4
Ligist,Austria,2010,12,,,,,,,35,14.4193548387097,38,31
Ligist,Austria,2011,1,,,,,,,3,1.67741935483871,6,14
Ligist,Austria,2011,2,,,,,,,7,1.17857142857143,6,12
Ligist,Austria,2011,3,,,,,,,4,0.225806451612903,4,3
Ligist,Austria,2011,4,,,,,,,0,0.0,0,0
Ligist,Austria,2011,5,,,,,,,0,0.0,0,0
Ligist,Austria,2011,6,,,,,,,0,0.0,0,0
Ligist,Austria,2011,7,,,,,,,0,0.0,0,0
Ligist,Austria,2011,8,,,,,,,0,0.0,0,0
Ligist,Austria,2011,9,,,,,,,0,0.0,0,0
Ligist,Austria,2011,10,,,,,,,0,0.0,0,0
Ligist,Austria,2011,11,,,,,,,0,0.0,0,0
Ligist,Austria,2011,12,,,,,,,0,0.0,0,0
Ligist,Austria,2012,1,,,,,,,2,0.0645161290322581,2,1
Ligist,Austria,2012,2,,,,,,,20,5.20689655172414,14,17
Ligist,Austria,2012,3,,,,,,,0,0.0,0,0
Ligist,Austria,2012,4,,,,,,,0,0.0,0,0
Ligist,Austria,2012,5,,,,,,,0,0.0,0,0
Ligist,Austria,2012,6,,,,,,,0,0.0,0,0
Ligist,Austria,2012,7,,,,,,,0,0.0,0,0
Ligist,Austria,2012,8,,,,,,,0,0.0,0,0
Ligist,Austria,2012,9,,,,,,,0,0.0,0,0
Ligist,Austria,2012,10,,,,,,,3,0.193548387096774,3,3
Ligist,Austria,2012,11,,,,,,,0,0.0,0,0
Ligist,Austria,2012,12,,,,,,,23,4.25806451612903,14,23
Ligist,Austria,2013,1,,,,,,,40,8.64516129032258,28,18
Ligist,Austria,2013,2,,,,,,,68,12.6428571428571,49,22
Ligist,Austria,2013,3,,,,,,,25,3.0,17,12
Ligist,Austria,2013,4,,,,,,,0,0.0,0,0
Ligist,Austria,2013,5,,,,,,,0,0.0,0,0
Ligist,Austria,2013,6,,,,,,,0,0.0,0,0
Ligist,Austria,2013,7,,,,,,,0,0.0,0,0
Ligist,Austria,2013,8,,,,,,,0,0.0,0,0
Ligist,Austria,2013,9,,,,,,,0,0.0,0,0
Ligist,Austria,2013,10,,,,,,,0,0.0,0,0
Ligist,Austria,2013,11,,,,,,,0,0.0,0,0
Ligist,Austria,2013,12,,,,,,,0,0.0,0,0
Ligist,Austria,2014,1,,,,,,,34,3.25806451612903,26,8
Ligist,Austria,2014,2,,,,,,,5,6.14285714285714,20,17
Ligist,Austria,2014,3,,,,,,,0,0.0,0,0
Ligist,Austria,2014,4,,,,,,,0,0.0,0,0
Ligist,Austria,2014,5,,,,,,,0,0.0,0,0
Ligist,Austria,2014,6,,,,,,,0,0.0,0,0
Ligist,Austria,2014,7,,,,,,,0,0.0,0,0
Ligist,Austria,2014,8,,,,,,,0,0.0,0,0
Ligist,Austria,2014,9,,,,,,,0,0.0,0,0
Ligist,Austria,2014,10,,,,,,,0,0.0,0,0
Ligist,Austria,2014,11,,,,,,,0,0.0,0,0
Ligist,Austria,2014,12,,,,,,,18,1.87096774193548,17,4
Ligist,Austria,2015,1,,,,,,,7,3.0,11,11
Ligist,Austria,2015,2,,,,,,,8,2.92857142857143,10,12
Ligist,Austria,2015,3,,,,,,,0,0.0,0,0
Ligist,Austria,2015,4,,,,,,,0,0.0,0,0
Ligist,Austria,2015,5,,,,,,,0,0.0,0,0
Ligist,Austria,2015,6,,,,,,,0,0.0,0,0
Ligist,Austria,2015,7,,,,,,,0,0.0,0,0
Ligist,Austria,2015,8,,,,,,,0,0.0,0,0
Ligist,Austria,2015,9,,,,,,,0,0.0,0,0
Ligist,Austria,2015,10,,,,,,,0,0.0,0,0
Ligist,Austria,2015,11,,,,,,,2,0.1,2,2
Ligist,Austria,2015,12,,,,,,,0,0.0,0,0
Ligist,Austria,2016,1,,,,,,,6,0.709677419354839,5,8
Ligist,Austria,2016,2,,,,,,,4,0.241379310344828,3,4
Ligist,Austria,2016,3,,,,,,,1,0.032258064516129,1,1
Ligist,Austria,2016,4,,,,,,,1,0.0333333333333333,1,1
Ligist,Austria,2016,5,,,,,,,0,0.0,0,0
Ligist,Austria,2016,6,,,,,,,0,0.0,0,0
Ligist,Austria,2016,7,,,,,,,0,0.0,0,0
Ligist,Austria,2016,8,,,,,,,0,0.0,0,0
Limberg,Austria,2000,1,,,,,,,11,12.9032258064516,20,31
Limberg,Austria,2000,2,,,,,,,4,0.241379310344828,4,2
Limberg,Austria,2000,3,,,,,,,2,0.0645161290322581,2,1
Limberg,Austria,2000,4,,,,,,,0,0.0,0,0
Limberg,Austria,2000,5,,,,,,,0,0.0,0,0
Limberg,Austria,2000,6,,,,,,,0,0.0,0,0
Limberg,Austria,2000,7,,,,,,,0,0.0,0,0
Limberg,Austria,2000,8,,,,,,,0,0.0,0,0
Limberg,Austria,2000,9,,,,,,,0,0.0,0,0
Limberg,Austria,2000,10,,,,,,,0,0.0,0,0
Limberg,Austria,2000,11,,,,,,,0,0.0,0,0
Limberg,Austria,2000,12,,,,,,,11,0.645161290322581,10,3
Limberg,Austria,2001,1,,,,,,,5,1.12903225806452,8,11
Limberg,Austria,2001,2,,,,,,,5,0.107142857142857,2,2
Limberg,Austria,2001,3,,,,,,,0,0.258064516129032,5,2
Limberg,Austria,2001,4,,,,,,,0,0.0,0,0
Limberg,Austria,2001,5,,,,,,,0,0.0,0,0
Limberg,Austria,2001,6,,,,,,,0,0.0,0,0
Limberg,Austria,2001,7,,,,,,,0,0.0,0,0
Limberg,Austria,2001,8,,,,,,,0,0.0,0,0
Limberg,Austria,2001,9,,,,,,,0,0.0,0,0
Limberg,Austria,2001,10,,,,,,,0,0.0,0,0
Limberg,Austria,2001,11,,,,,,,0,0.0,0,0
Limberg,Austria,2001,12,,,,,,,27,7.45161290322581,20,20
Limberg,Austria,2002,1,,,,,,,12,2.09677419354839,11,10
Limberg,Austria,2002,2,,,,,,,12,0.428571428571429,12,1
Limberg,Austria,2002,3,,,,,,,0,0.0,0,0
Limberg,Austria,2002,4,,,,,,,0,0.0,0,0
Limberg,Austria,2002,5,,,,,,,0,0.0,0,0
Limberg,Austria,2002,6,,,,,,,0,0.0,0,0
Limberg,Austria,2002,7,,,,,,,0,0.0,0,0
Limberg,Austria,2002,8,,,,,,,0,0.0,0,0
Limberg,Austria,2002,9,,,,,,,0,0.0,0,0
Limberg,Austria,2002,10,,,,,,,0,0.0,0,0
Limberg,Austria,2002,11,,,,,,,0,0.0,0,0
Limberg,Austria,2002,12,,,,,,,12,1.61290322580645,8,12
Limberg,Austria,2003,1,,,,,,,49,18.2903225806452,43,27
Limberg,Austria,2003,2,,,,,,,28,19.0357142857143,30,28
Limberg,Austria,2003,3,,,,,,,2,1.16129032258065,11,5
Limberg,Austria,2003,4,,,,,,,0,0.0,0,0
Limberg,Austria,2003,5,,,,,,,0,0.0,0,0
Limberg,Austria,2003,6,,,,,,,0,0.0,0,0
Limberg,Austria,2003,7,,,,,,,0,0.0,0,0
Limberg,Austria,2003,8,,,,,,,0,0.0,0,0
Limberg,Austria,2003,9,,,,,,,0,0.0,0,0
Limberg,Austria,2003,10,,,,,,,4,0.129032258064516,4,1
Limberg,Austria,2003,11,,,,,,,0,0.0,0,0
Limberg,Austria,2003,12,,,,,,,1,0.032258064516129,1,1
Limberg,Austria,2004,1,,,,,,,19,2.83870967741936,15,16
Limberg,Austria,2004,2,,,,,,,57,5.24137931034483,33,15
Limberg,Austria,2004,3,,,,,,,40,13.1290322580645,46,20
Limberg,Austria,2004,4,,,,,,,0,0.0,0,0
Limberg,Austria,2004,5,,,,,,,0,0.0,0,0
Limberg,Austria,2004,6,,,,,,,0,0.0,0,0
Limberg,Austria,2004,7,,,,,,,0,0.0,0,0
Limberg,Austria,2004,8,,,,,,,0,0.0,0,0
Limberg,Austria,2004,9,,,,,,,0,0.0,0,0
Limberg,Austria,2004,10,,,,,,,0,0.0,0,0
Limberg,Austria,2004,11,,,,,,,0,0.0,0,0
Limberg,Austria,2004,12,,,,,,,0,0.0,0,0
Limberg,Austria,2005,1,,,,,,,0,0.0,0,0
Limberg,Austria,2005,2,,,,,,,75,10.8214285714286,28,18
Limberg,Austria,2005,3,,,,,,,30,9.58064516129032,30,17
Limberg,Austria,2005,4,,,,,,,0,0.0,0,0
Limberg,Austria,2005,5,,,,,,,0,0.0,0,0
Limberg,Austria,2005,6,,,,,,,0,0.0,0,0
Limberg,Austria,2005,7,,,,,,,0,0.0,0,0
Limberg,Austria,2005,8,,,,,,,0,0.0,0,0
Limberg,Austria,2005,9,,,,,,,0,0.0,0,0
Limberg,Austria,2005,10,,,,,,,0,0.0,0,0
Limberg,Austria,2005,11,,,,,,,36,4.16666666666667,30,10
Limberg,Austria,2005,12,,,,,,,63,9.90322580645161,50,22
Limberg,Austria,2006,1,,,,,,,17,30.741935483871,45,31
Limberg,Austria,2006,2,,,,,,,23,18.9642857142857,28,25
Limberg,Austria,2006,3,,,,,,,25,9.80645161290323,30,21
Limberg,Austria,2006,4,,,,,,,0,0.0,0,0
Limberg,Austria,2006,5,,,,,,,0,0.0,0,0
Limberg,Austria,2006,6,,,,,,,0,0.0,0,0
Limberg,Austria,2006,7,,,,,,,0,0.0,0,0
Limberg,Austria,2006,8,,,,,,,0,0.0,0,0
Limberg,Austria,2006,9,,,,,,,0,0.0,0,0
Limberg,Austria,2006,10,,,,,,,0,0.0,0,0
Limberg,Austria,2006,11,,,,,,,1,0.0333333333333333,1,1
Limberg,Austria,2006,12,,,,,,,4,0.193548387096774,4,2
Limberg,Austria,2007,1,,,,,,,17,2.51612903225806,14,8
Limberg,Austria,2007,2,,,,,,,0,0.107142857142857,3,1
Limberg,Austria,2007,3,,,,,,,30,2.2258064516129,30,4
Limberg,Austria,2007,4,,,,,,,0,0.0,0,0
Limberg,Austria,2007,5,,,,,,,0,0.0,0,0
Limberg,Austria,2007,6,,,,,,,0,0.0,0,0
Limberg,Austria,2007,7,,,,,,,0,0.0,0,0
Limberg,Austria,2007,8,,,,,,,0,0.0,0,0
Limberg,Austria,2007,9,,,,,,,0,0.0,0,0
Limberg,Austria,2007,10,,,,,,,0,0.0,0,0
Limberg,Austria,2007,11,,,,,,,2,0.0666666666666667,2,1
Limberg,Austria,2007,12,,,,,,,24,5.51612903225807,20,18
Limberg,Austria,2008,1,,,,,,,0,1.96774193548387,7,12
Limberg,Austria,2008,2,,,,,,,0,0.0,0,0
Limberg,Austria,2008,3,,,,,,,14,0.451612903225806,4,5
Limberg,Austria,2008,4,,,,,,,0,0.0,0,0
Limberg,Austria,2008,5,,,,,,,0,0.0,0,0
Limberg,Austria,2008,6,,,,,,,0,0.0,0,0
Limberg,Austria,2008,7,,,,,,,0,0.0,0,0
Limberg,Austria,2008,8,,,,,,,0,0.0,0,0
Limberg,Austria,2008,9,,,,,,,0,0.0,0,0
Limberg,Austria,2008,10,,,,,,,0,0.0,0,0
Limberg,Austria,2008,11,,,,,,,12,0.966666666666667,10,6
Limberg,Austria,2008,12,,,,,,,8,1.38709677419355,8,7
Limberg,Austria,2009,1,,,,,,,30,4.45161290322581,16,26
Limberg,Austria,2009,2,,,,,,,33,4.85714285714286,30,13
Limberg,Austria,2009,3,,,,,,,2,0.0645161290322581,2,1
Limberg,Austria,2009,4,,,,,,,0,0.0,0,0
Limberg,Austria,2009,5,,,,,,,0,0.0,0,0
Limberg,Austria,2009,6,,,,,,,0,0.0,0,0
Limberg,Austria,2009,7,,,,,,,0,0.0,0,0
Limberg,Austria,2009,8,,,,,,,0,0.0,0,0
Limberg,Austria,2009,9,,,,,,,0,0.0,0,0
Limberg,Austria,2009,10,,,,,,,0,0.0,0,0
Limberg,Austria,2009,11,,,,,,,7,0.333333333333333,7,2
Limberg,Austria,2009,12,,,,,,,20,2.32258064516129,17,11
Limberg,Austria,2010,1,,,,,,,46,13.6451612903226,25,26
Limberg,Austria,2010,2,,,,,,,52,28.5714285714286,56,27
Limberg,Austria,2010,3,,,,,,,15,1.29032258064516,15,4
Limberg,Austria,2010,4,,,,,,,0,0.0,0,0
Limberg,Austria,2010,5,,,,,,,0,0.0,0,0
Limberg,Austria,2010,6,,,,,,,0,0.0,0,0
Limberg,Austria,2010,7,,,,,,,0,0.0,0,0
Limberg,Austria,2010,8,,,,,,,0,0.0,0,0
Limberg,Austria,2010,9,,,,,,,0,0.0,0,0
Limberg,Austria,2010,10,,,,,,,0,0.0,0,0
Limberg,Austria,2010,11,,,,,,,29,1.73333333333333,24,4
Limberg,Austria,2010,12,,,,,,,43,8.12903225806452,42,13
Limberg,Austria,2011,1,,,,,,,0,0.0,0,0
Limberg,Austria,2011,2,,,,,,,10,0.428571428571429,5,4
Limberg,Austria,2011,3,,,,,,,2,0.0645161290322581,2,1
Limberg,Austria,2011,4,,,,,,,0,0.0,0,0
Limberg,Austria,2011,5,,,,,,,0,0.0,0,0
Limberg,Austria,2011,6,,,,,,,0,0.0,0,0
Limberg,Austria,2011,7,,,,,,,0,0.0,0,0
Limberg,Austria,2011,8,,,,,,,0,0.0,0,0
Limberg,Austria,2011,9,,,,,,,0,0.0,0,0
Limberg,Austria,2011,10,,,,,,,0,0.0,0,0
Limberg,Austria,2011,11,,,,,,,0,0.0,0,0
Limberg,Austria,2011,12,,,,,,,5,0.451612903225806,5,4
Limberg,Austria,2012,1,,,,,,,2,0.0967741935483871,2,2
Limberg,Austria,2012,2,,,,,,,44,10.8620689655172,25,22
Limberg,Austria,2012,3,,,,,,,0,0.0,0,0
Limberg,Austria,2012,4,,,,,,,0,0.0,0,0
Limberg,Austria,2012,5,,,,,,,0,0.0,0,0
Limberg,Austria,2012,6,,,,,,,0,0.0,0,0
Limberg,Austria,2012,7,,,,,,,0,0.0,0,0
Limberg,Austria,2012,8,,,,,,,0,0.0,0,0
Limberg,Austria,2012,9,,,,,,,0,0.0,0,0
Limberg,Austria,2012,10,,,,,,,12,0.67741935483871,10,3
Limberg,Austria,2012,11,,,,,,,0,0.0,0,0
Limberg,Austria,2012,12,,,,,,,24,3.45161290322581,16,12
Limberg,Austria,2013,1,,,,,,,68,11.3548387096774,34,18
Limberg,Austria,2013,2,,,,,,,82,18.25,54,28
Limberg,Austria,2013,3,,,,,,,35,5.93548387096774,20,27
Limberg,Austria,2013,4,,,,,,,3,0.166666666666667,3,2
Limberg,Austria,2013,5,,,,,,,0,0.0,0,0
Limberg,Austria,2013,6,,,,,,,0,0.0,0,0
Limberg,Austria,2013,7,,,,,,,0,0.0,0,0
Limberg,Austria,2013,8,,,,,,,0,0.0,0,0
Limberg,Austria,2013,9,,,,,,,0,0.0,0,0
Limberg,Austria,2013,10,,,,,,,0,0.0,0,0
Limberg,Austria,2013,11,,,,,,,0,0.0,0,0
Limberg,Austria,2013,12,,,,,,,0,0.0,0,0
Limberg,Austria,2014,1,,,,,,,31,3.32258064516129,20,8
Limberg,Austria,2014,2,,,,,,,10,5.42857142857143,20,14
Limberg,Austria,2014,3,,,,,,,0,0.0,0,0
Limberg,Austria,2014,4,,,,,,,0,0.0,0,0
Limberg,Austria,2014,5,,,,,,,0,0.0,0,0
Limberg,Austria,2014,6,,,,,,,0,0.0,0,0
Limberg,Austria,2014,7,,,,,,,0,0.0,0,0
Limberg,Austria,2014,8,,,,,,,0,0.0,0,0
Limberg,Austria,2014,9,,,,,,,0,0.0,0,0
Limberg,Austria,2014,10,,,,,,,0,0.0,0,0
Limberg,Austria,2014,11,,,,,,,0,0.0,0,0
Limberg,Austria,2014,12,,,,,,,19,1.83870967741935,19,4
Limberg,Austria,2015,1,,,,,,,17,2.12903225806452,15,10
Limberg,Austria,2015,2,,,,,,,11,5.07142857142857,17,12
Limberg,Austria,2015,3,,,,,,,0,0.0,0,0
Limberg,Austria,2015,4,,,,,,,0,0.0,0,0
Limberg,Austria,2015,5,,,,,,,0,0.0,0,0
Limberg,Austria,2015,6,,,,,,,0,0.0,0,0
Limberg,Austria,2015,7,,,,,,,0,0.0,0,0
Limberg,Austria,2015,8,,,,,,,0,0.0,0,0
Limberg,Austria,2015,9,,,,,,,0,0.0,0,0
Limberg,Austria,2015,10,,,,,,,0,0.0,0,0
Limberg,Austria,2015,11,,,,,,,4,0.133333333333333,4,1
Limberg,Austria,2015,12,,,,,,,0,0.0,0,0
Limberg,Austria,2016,1,,,,,,,9,1.19354838709677,8,8
Limberg,Austria,2016,2,,,,,,,13,0.862068965517241,12,4
Limberg,Austria,2016,3,,,,,,,11,0.419354838709677,4,4
Limberg,Austria,2016,4,,,,,,,9,0.466666666666667,9,2
Limberg,Austria,2016,5,,,,,,,0,0.0,0,0
Limberg,Austria,2016,6,,,,,,,0,0.0,0,0
Limberg,Austria,2016,7,,,,,,,0,0.0,0,0
Limberg,Austria,2016,8,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2000,1,,,,,,,26,5.83870967741936,19,28
Linz_Urfahr,Austria,2000,2,,,,,,,7,0.275862068965517,5,3
Linz_Urfahr,Austria,2000,3,,,,,,,4,0.193548387096774,3,2
Linz_Urfahr,Austria,2000,4,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2000,5,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2000,6,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2000,7,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2000,8,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2000,9,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2000,10,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2000,11,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2000,12,,,,,,,13,0.870967741935484,8,9
Linz_Urfahr,Austria,2001,1,,,,,,,1,1.93548387096774,8,26
Linz_Urfahr,Austria,2001,2,,,,,,,21,1.60714285714286,15,7
Linz_Urfahr,Austria,2001,3,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2001,4,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2001,5,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2001,6,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2001,7,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2001,8,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2001,9,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2001,10,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2001,11,,,,,,,9,0.366666666666667,8,3
Linz_Urfahr,Austria,2001,12,,,,,,,53,8.09677419354839,27,21
Linz_Urfahr,Austria,2002,1,,,,,,,7,11.0322580645161,21,22
Linz_Urfahr,Austria,2002,2,,,,,,,5,0.178571428571429,5,1
Linz_Urfahr,Austria,2002,3,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2002,4,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2002,5,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2002,6,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2002,7,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2002,8,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2002,9,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2002,10,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2002,11,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2002,12,,,,,,,11,0.580645161290323,6,4
Linz_Urfahr,Austria,2003,1,,,,,,,39,2.38709677419355,16,13
Linz_Urfahr,Austria,2003,2,,,,,,,24,9.67857142857143,17,27
Linz_Urfahr,Austria,2003,3,,,,,,,7,0.225806451612903,7,1
Linz_Urfahr,Austria,2003,4,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2003,5,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2003,6,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2003,7,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2003,8,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2003,9,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2003,10,,,,,,,3,0.0967741935483871,3,1
Linz_Urfahr,Austria,2003,11,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2003,12,,,,,,,18,1.48387096774194,7,13
Linz_Urfahr,Austria,2004,1,,,,,,,32,4.90322580645161,16,24
Linz_Urfahr,Austria,2004,2,,,,,,,43,3.10344827586207,16,13
Linz_Urfahr,Austria,2004,3,,,,,,,7,1.32258064516129,6,9
Linz_Urfahr,Austria,2004,4,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2004,5,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2004,6,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2004,7,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2004,8,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2004,9,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2004,10,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2004,11,,,,,,,15,0.866666666666667,10,4
Linz_Urfahr,Austria,2004,12,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2005,1,,,,,,,27,3.48387096774194,17,12
Linz_Urfahr,Austria,2005,2,,,,,,,47,13.0,22,28
Linz_Urfahr,Austria,2005,3,,,,,,,6,5.38709677419355,13,15
Linz_Urfahr,Austria,2005,4,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2005,5,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2005,6,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2005,7,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2005,8,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2005,9,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2005,10,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2005,11,,,,,,,13,1.23333333333333,6,12
Linz_Urfahr,Austria,2005,12,,,,,,,33,2.51612903225806,11,16
Linz_Urfahr,Austria,2006,1,,,,,,,23,11.6451612903226,18,31
Linz_Urfahr,Austria,2006,2,,,,,,,50,19.6071428571429,41,28
Linz_Urfahr,Austria,2006,3,,,,,,,57,17.6129032258065,41,26
Linz_Urfahr,Austria,2006,4,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2006,5,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2006,6,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2006,7,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2006,8,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2006,9,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2006,10,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2006,11,,,,,,,2,0.133333333333333,2,2
Linz_Urfahr,Austria,2006,12,,,,,,,5,0.354838709677419,5,3
Linz_Urfahr,Austria,2007,1,,,,,,,18,1.19354838709677,14,6
Linz_Urfahr,Austria,2007,2,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2007,3,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2007,4,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2007,5,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2007,6,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2007,7,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2007,8,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2007,9,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2007,10,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2007,11,,,,,,,3,0.1,2,2
Linz_Urfahr,Austria,2007,12,,,,,,,7,0.161290322580645,5,1
Linz_Urfahr,Austria,2008,1,,,,,,,0,0.0967741935483871,3,1
Linz_Urfahr,Austria,2008,2,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2008,3,,,,,,,7,0.225806451612903,5,2
Linz_Urfahr,Austria,2008,4,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2008,5,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2008,6,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2008,7,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2008,8,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2008,9,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2008,10,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2008,11,,,,,,,0,0.0,0,0
Linz_Urfahr,Austria,2008,12,,,,,,,4,0.129032258064516,2,2
